,User_ID,User_Name,Tweet_Text,location,Retweet_Count,Followers,Following,Account_Likes,Listed_Count,Account_Type,Created_at,Verified,Event,Label,Label,Label,Label,FINAL 
102,978372152,Thass," That's all this man was worth?!Just 2.5 million?!Surely, the Cabinet could have parted with at least 10 million.This is jus…",Sri Lankan,7,1426,565,232566,51,FALSE,11/29/2012 13:40,FALSE,#Sialkot,FAKE,FALSE,FAKE,FAKE,FAKE
103,66329707,DailyMirror,"Cabinet has approved a proposal to pay Rs. 2.5 million to the family of Priyantha Kumara, who was killed by a mob i… ","Colombo, Sri Lanka",0,484946,30,492,600,FALSE,8/17/2009 10:59,TRUE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
104,1.40E+18,🇵🇰,Be like Malik Adnan in the herd of animals.#Sialkot ,None,0,80,194,5755,1,FALSE,5/20/2021 16:16,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
105,1.11E+18,Mrs.Raza, Prime Minister   will participate in Condolence Reference for Priyantha Diyawadana today.#APPNews #Priy…,None,3,483,11,133709,2,FALSE,3/23/2019 7:58,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
106,1.27E+18,Sania Nishtar Fan Page,Prime Minister  awarded a certificate of appreciation to #MalikAdnan for the valour he showed to shi… ,"Punjab, Pakistan",3,2927,3579,1395,1,FALSE,6/4/2020 10:38,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
107,1.11E+18,Mrs.Raza, The Condolence reference is being held in Prime Minister Office to express solidarity with the bereaved family of #Pri…,None,3,483,11,133709,2,FALSE,3/23/2019 7:58,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
108,1.11E+18,Mrs.Raza, #MalikAdnan will also be awarded a Certificate of Appreciation in recognition of his bravery and efforts to protect Pr…,None,3,483,11,133709,2,FALSE,3/23/2019 7:58,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
109,34409839,Aamir Mughal,We don’t have the right to be shocked at the #Sialkot ! Why? Mullah Tahir Ashrafi explains Ref… ,None,0,29843,1588,85708,193,FALSE,4/22/2009 21:44,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
110,48724641,عمر, 2 - Don’t be surprised at the Tragedy in #Sialkot because Pakistani Journalists founded the tragedy in Sialkot in 2011 by ge…,None,3,297,126,45697,0,FALSE,6/19/2009 14:49,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
111,3189652910,Sharlin.R," PM Imran Khan said that the business community in #Sialkot had informed him that they had collected US$ 100,000 for Kumara…",None,11,117,942,7901,0,FALSE,5/9/2015 10:03,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,REAL
112,923074400,pakistani, TLP is just like Indian RSS.    Because RSS kills Muslims    and TLP kills Non-MuslimsThey killed Sri Lankan only on the…,"Karachi, Pakistan",3,707,2621,76736,1,FALSE,11/3/2012 12:06,FALSE,#Sialkot,FAKE,FALSE,REAL,FAKE,FAKE
113,3197757224,Usman Qayyum,A delegations of the top religious leaders of #Pakistan visits Sri Lankan High Commission and have Declares Friday… ,Pakistan,2,3191,300,19818,40,FALSE,5/16/2015 17:53,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
114,4307490856,M.Salman Farooqui,Same attitude different country#Sialkot,"Karachi, Pakistan",0,754,203,54231,7,FALSE,11/28/2015 13:20,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
115,8.82E+17,Maria, The heartbreaking incident of #Sialkot has damaged the peaceful image of Islam and Pakistan's identity. There is no place…,"گوجرانوالہ, پاکستان",943,17,69,2849,0,FALSE,7/2/2017 16:10,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
116,1.04E+18,CAP buzz SL," The business community in Sialkot has accumulated $100,000 for the family of Priyantha Kumara, and they will continue to…",None,8,343,486,5305,3,FALSE,9/22/2018 18:33,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
117,9.12E+17,Abdul B. Nilavudeen 🕊🦄👨‍⚕️👨‍⚖🗣,Disgusting. #JusticeforPriyantha #Sialkot #Pakistan #SriLanka #lka #extremism ,Belarus 🇧🇾,0,130,716,23754,0,FALSE,9/23/2017 16:49,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
118,1.02E+18,Laila.K," Prime Minister sir, good motivation. But please we need to see this type of incidents are not healthy in our society. Please…",None,1,583,262,23341,0,FALSE,7/24/2018 16:10,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
119,1.29E+18,Tu Shar, This is not today...saw this last year too.... anyway it's a big threat to human society Still our si… ,None,0,74,37,2805,1,FALSE,7/22/2020 6:51,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
120,1.40E+18,distal phalanges," Today's podcast with  is about shares his memories of the Lahore of early 60s,the development of religious e…",None,8,317,4985,10255,0,FALSE,6/15/2021 23:58,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
121,9.12E+17,Abdul B. Nilavudeen 🕊🦄👨‍⚕️👨‍⚖🗣, PATHETIC. Disgusting. How could this man say such a nasty thing! Kids? Is this man out of mind or w… ,Belarus 🇧🇾,0,130,716,23754,0,FALSE,9/23/2017 16:49,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
122,1.32E+18,Muhammad Ateeq, As a #Pakistani i feel ashamed for what had happened yesterday against a #SrilankanManager #PriyanthaDiyawadana in #Si…,"راولپنڈی, پاکستان",7,30,94,632,0,FALSE,10/26/2020 8:28,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
123,1.03E+18,Shafiq Khan 🇵🇰, Prime Minister  awarded a certificate of appreciation to #MalikAdnan for the valour he showed to shield #P…,"5th Floor, Sarena Hotel, Kabul",4,7650,7431,277510,3,FALSE,8/25/2018 17:18,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
124,34409839,Aamir Mughal,We don’t have the right to be shocked at the #Sialkot ! Why? PTI Leader Mullah Tahir Ashrafi explains Ref :… ,None,1,29843,1588,85708,193,FALSE,4/22/2009 21:44,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
125,788844320,Dr Neelam Pareek, Shame on Pakistan #sialkot #sialkotincident #Pakistan #SriLanka #JusticeForPriyantha #ShameOnPakistan …,"New Jersey, USA",15,382,293,8488,2,FALSE,8/29/2012 8:22,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
126,1.37E+18,Alpha Charger," This recognition is important. Because the Pakistani Nation is full of selfless, courageous &amp; sincere souls. #MalikAdnan…",Global Citizen,9,246,265,41488,2,FALSE,3/15/2021 3:29,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,REAL
127,1.04E+18,CAP buzz SL," Shame on you as always #GOSL. You decided to give a mere 2.5 million to Priyantha' family. In the meantime, the #Sialk…",None,6,343,486,5305,3,FALSE,9/22/2018 18:33,FALSE,#Sialkot,TRUE,FALSE,REAL,FAKE,FAKE
128,1.36E+18,Syed Muhammad Madni سید محمد مدنی,PM Imran Khan Prime Minister awarded a certificate of appreciation to #MalikAdnan who tried to save… ,"Lahore, Pakistan",2,1654,589,28949,4,FALSE,2/17/2021 12:19,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
129,1.33E+18,Arslan, Indians always point finger at Pakistan. What happened in #Sialkot was terrible but this is no less… ,Pakistan,0,23,340,9100,0,FALSE,11/14/2020 7:08,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
130,1.39E+18,Muhammad Tahir, This is gold   #sialkotincident #Sialkot #blasphemy ,None,39,9,71,254,0,FALSE,5/3/2021 0:20,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
131,1.23E+18,Eng Mohd Ali Mirza Students,Today at 9 PM. Live Q &amp; A on Sialkot Incident. Ask your questions. #ilmiokitabi #Islam #Islam_ReligionOfPeace… ,None,0,130,4,82,0,FALSE,2/20/2020 20:27,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
132,351473798,SUCH TV,"We are not India, Chaudhry says after #Pakistan 's response to #Sialkot lynching - SUCH TV ",Pakistan,0,14700,32,8091,164,FALSE,8/9/2011 9:03,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
133,1439424110,Faeza Dawood,"Sialkot's business community has collected US$ 100,000 for #PriyanthaDiyawadana 's family. His family will continu… ",Lahore. Dubai. Shigar,6,10833,323,19213,31,FALSE,5/18/2013 20:50,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
134,1.43E+18,RamLal,Yes those in #Sialkot were #RSS members chanting #JaiShreeRam  who #Lynched that man from #Srilanka 😌 ,None,3,708,874,13567,0,FALSE,8/14/2021 15:11,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
135,1.16E+18,Ujjal," ""Does he not know that Allah sees?""Quran 96:14#blasphemy#سیالکوٹ_سانحہ#Sialkot 😭islam ",Chandigarh,83,46,1587,2905,0,FALSE,8/21/2019 5:24,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
136,1.25E+18,Afthab Ahamed, PM 's last 6 tweets have been all about #PriyanthaKumara  horrific murder. It shows the prominence he has g…,None,1,7,27,601,0,FALSE,4/1/2020 4:21,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
137,75078358,Anis Farooqui, Point of view with #ArzooKazmiGuest #Pakistan #Sialkot#Economy ,Toronto - Canada,3,37782,731,6123,61,FALSE,9/17/2009 18:24,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
138,9.40E+17,Imtiaz Naqvi Foundation,You are reason to  believe in humanity #MalikAdnan . Thank you   for giving him Tamga-e-Shujaat… ,"Karachi, Pakistan",0,64,33,129,0,FALSE,12/11/2017 12:25,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
139,1.43E+18,RamLal,  Yes those in #Sialkot were #RSS workers chanting Jai Shri Ram who #Lynched that man from #Srilanka 😌,None,0,708,874,13567,0,FALSE,8/14/2021 15:11,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
140,1.40E+18,Kross Konnection,PM Imran's govt has vowed to act against #Violence in name of #religion but will it legislate against misuse of the… ,None,1,70,14,5,0,FALSE,6/11/2021 11:37,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
141,9.04E+17,Munshif Munzir,PM 's last 6 tweets have been all about #PriyanthaKumara  horrific murder. It shows the prominence he… ,Dehiwela,1,1294,791,22841,0,FALSE,9/3/2017 16:17,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
142,914595367,Dilan Mayadunne, PM  awarded a certificate of appreciation to #MalikAdnan for the valour he showed to protect Sri Lankan Ma…,Sri Lanka,6,420,701,483,2,FALSE,10/30/2012 12:59,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
143,1.40E+18,syedaanzalna♡,"If you want to learn about Islam , Go study islam Don't Study Muslims . Islam is perfect ! Muslims are not !… ","Karachi, Pakistan",1,184,95,3569,0,FALSE,5/27/2021 11:09,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
144,1.46E+18,WaqarMD_ وقار,SHAME SHAME SHAME #Pakistan #Srilanka #sialkotincident - Horror in #Sialkot  ,New York,0,9,199,161,0,FALSE,11/6/2021 23:18,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
145,1.06E+18,Munib _i, With all the disgusting replies I think this man represents islam more than you have and represents what Pakistan was creat…,"New York, USA ",2,239,121,696,1,FALSE,11/1/2018 15:38,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
146,718122728,Insaf Post™," That's great. #PriyanthaKumara lost his precious life, no price can bring it back but just as a token o… ",Pakistan - Only!,0,13360,14202,34542,9,FALSE,7/26/2012 13:34,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
147,1.16E+18,Ujjal, Some people try to rescue #PriyanthaKumara at the Roof of the Factory#Sialkot #sialkotincident #ٹی_ایل_پی_پربھونکنا_بندکرو…,Chandigarh,338,46,1587,2905,0,FALSE,8/21/2019 5:24,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
148,3250941500,Aamir Khan,Prime Minister Imran Khan awarded a certificate of appreciation to Malik Adnan for the valour he showed to shield P… ,Karachi Pakistan ,0,1239,131,1369,1,FALSE,6/20/2015 19:37,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
149,1.15E+18,Hamza Azhar Salam,PM  awarded a certificate of appreciation to #MalikAdnan for the valour he showed to protect Sri Lanka… ,None,6,9824,3552,16878,24,FALSE,6/30/2019 13:42,TRUE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
150,398656009,NBS🇮🇳, Are Pakistanis sincere in condemning #Sialkot or only doing it because of international angle?Because not just Iqbal and…,Bharat,211,1166,4178,108543,133,FALSE,10/26/2011 11:05,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
151,398656009,NBS🇮🇳," The more a group does violence, the less liberals condemn it.#Sialkot #Delhi #amaravati",Bharat,187,1166,4178,108543,133,FALSE,10/26/2011 11:05,FALSE,#Sialkot,TRUE,TRUE,FAKE,FAKE,FAKE
152,1583209578,Syed Farzand Ali,"Pakistan's top religious leaders visited Sri Lankan High Commission and have Declared 10th December as ""Day of Cond… ","Lahore, Pakistan",1,387,1223,747,1,FALSE,7/10/2013 14:22,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
153,481472875,Sualeh Nauman,Hey ?I'm sure you're going to go missing today and hide like a rat. You won't mention anything about… ,"Toronto, Ontario",0,111,834,39667,0,FALSE,2/2/2012 20:08,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
154,602138545,Tanvir A Bhatti,In the condolence reference  the #Sialkot business community has announced to donate 100000 US$ for… ,Pakistan High comm. colombo ,1,387,1067,8771,1,FALSE,6/7/2012 19:30,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
155,1.03E+18,Melancholic, 1 - Govt decides on strategy to wipe out vigilantism (7 Dec 2021 Dawn) (29 Nov 2017) Why no one should be surprised at the…,"Liverpool, England",3,2025,4995,95698,0,FALSE,8/8/2018 7:16,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
156,1.22E+18,Priyanka, 'Emotional for Islam': Pakistan defence minister on brutal murder of Sri Lankan citizen in #Sialkot  He attempted to defend…,None,41,9,45,56,0,FALSE,1/13/2020 6:29,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
157,17452797,𝐒𝐚𝐲𝐞𝐝 𝐙𝐚𝐟𝐚𝐫 𝐀𝐛𝐛𝐚𝐬,"As if #Sialkot wasn’t enough, we now have #Faisalabad too. Lanat on the perpetrators, their backers, the onlooker… ",BHX,5,7566,314,51,36,FALSE,11/17/2008 22:50,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
158,1.25E+18,Abdur Rehman Sharf,"Dis is my #Pakistan. Da Traders of #Sialkot have announced;1- USD 100,000 compensation 2 the family of slain… ","Mohalla Dil Wala, Shehr Lahore",8,148,198,36323,0,FALSE,3/31/2020 23:30,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
159,1.43E+18,🇵🇰Imran Khan🇹🇷🇩🇿🇲🇾🇶🇦🇦🇫🇦🇪," It is good that the International media woke up to #Sialkot incident, otherwise the media was fast asleep on all these…","Azad Kashmir Province, PaK",91,51,86,16451,1,FALSE,8/23/2021 10:39,FALSE,#Sialkot,TRUE,TRUE,FAKE,REAL,FAKE
160,1.39E+18,Haider,A day ago we saw violence at its very peak in our homeland leaving us all traumatized and today #Twitter is riddled… ,None,0,586,241,542,1,FALSE,5/9/2021 20:32,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
161,1.32E+18,DK.,Prime Minister ImranKhan One million Dollars tO The Family of A SriLankan Citizen And Announced A Monthly Salary… ,"New York, USA",0,60,314,6584,0,FALSE,11/5/2020 4:40,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
162,1.19E+18,ZOHAIB HASSAN 🇵🇰,Appreciation to #MalikAdnan for the valour he showed to shield #PriyanthaDiyawadana against mob in #Sialkot. Humani… ,Pakistan,0,744,92,6575,1,FALSE,11/13/2019 8:24,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
163,1.13E+18,Waqas Rahman,This Newsweek magazine cover is about 14 year's old Publication in October 2007#SrilankanManager… ,None,0,35,21,9,2,FALSE,5/27/2019 14:24,FALSE,#Sialkot,FAKE,FALSE,REAL,FAKE,FAKE
164,1439424110,Faeza Dawood,"This recognition is important. Because the Pakistani Nation is full of selfless, courageous &amp; sincere souls.… ",Lahore. Dubai. Shigar,9,10833,323,19213,31,FALSE,5/18/2013 20:50,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
165,7.35E+17,Gautam, Entire government machinery in #Pakistan is in damage control mode after #SriLankan national #PriyanthaDiyawadana was lynched…,India,1,460,467,7665,3,FALSE,5/23/2016 17:47,FALSE,#Sialkot,FAKE,REAL,REAL,REAL,REAL
166,2766133169,JusticeForPriyantha,Sialkot Bar has decided not to appear against #SrilankanManager's case. This is the least we can do for him.This c… ,"Punjab, Pakistan. 🇵🇰",0,46,664,618,0,FALSE,9/10/2014 7:18,FALSE,#Sialkot,FAKE,TRUE,REAL,REAL,FAKE
167,34409839,Aamir Mughal,Govt decides on strategy to wipe out vigilantism (7 Dec 2021 Dawn) (9 Years Ago) Why no one should be surprised a… ,None,3,29843,1588,85708,193,FALSE,4/22/2009 21:44,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
168,8.35E+17,Siddharth, What happened in #Sialkot today is the direct outcome of normalising extremist discourse by using it as a political pawn…,"Ayodhya, India",305,1403,3099,14553,0,FALSE,2/23/2017 15:06,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
169,1.25E+18,Zain,Real face of Sialkot ❤️1 Lakh dollar to Priyantha's family by Sialkot Business Community.Rajco will continue Pr… ,United Arab Emirates,0,115,87,5934,0,FALSE,4/6/2020 9:14,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
170,1.36E+18,AKMAL FALEEL," Absolutely horrified and shocked about the barbaric killing of a fellow Sri Lankan, an innocent human being,  Priyantha…",Sri Lanka,72,141,65,640,0,FALSE,1/31/2021 7:13,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
171,7.79E+17,24Carat, PM Imran Khan’s Special Assistant is being praised by a lot of people for his condemnation of #Sialkot lynching. The sam…,most of time online,14,226,160,38922,0,FALSE,9/21/2016 11:59,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
172,1.45E+18,kartik," Pakistan's Defence Minister, Pervez Khattak justifies the horrific mob attack which led to the killing of Sri Lankan #Priy…",None,11,131,313,14603,0,FALSE,10/14/2021 16:24,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
173,220064033,s tanwar,Entire government machinery in #Pakistan is in damage control mode after #SriLankan national #PriyanthaDiyawadana w… ,"Srinagar, India",1,926,486,6170,5,FALSE,11/26/2010 17:37,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
174,1.47E+18,Syed Asad Ali,The extra-judicial killing in #Sialkot is no different from the mob lynching of Muslims in India by Hindutva extrem… ,None,0,12,412,5,0,FALSE,12/6/2021 11:02,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,FAKE
175,1.32E+18,Muhammad Mubashir, We condemn this #sialkotincident nobody have right to violate law as it has happen in #Sialkot #sialkotincident #Srilank…,None,7,10,168,63,0,FALSE,11/4/2020 16:21,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
176,8.10E+17,Haji Ashraf, ISLAMABAD: Prime Minister  on Tuesday once again assured that the culprits behind lynching of Sri Lankan nati…,None,4,189,199,16163,0,FALSE,12/18/2016 6:32,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
177,1.32E+18,Hindu Swarajya," The coffin of truth, justice and tolerance! #Sialkot ",None,1899,370,520,29927,0,FALSE,10/29/2020 5:02,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
178,68738988,o.O,Excellent of  to quickly bring up #MalikAdnan before the Nation today &amp; appreciate his bravery. Please… ,Jupiter,0,2943,261,42,29,FALSE,8/25/2009 16:39,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
179,1.43E+18,Qudsia_Iam," Sialkot Business community raised $100,000 for Priyantha Kumra &amp; will continue to send his monthly salary to the family - PM…",None,2,267,52,13217,1,FALSE,8/22/2021 9:52,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
180,220588263,nerdynerd,"Sialkot incident, a collective shame for nation  via  #ShameSamaaNews,… ",None,0,68,1,96,0,FALSE,11/28/2010 6:46,FALSE,#Sialkot,TRUE,TRUE, REAL, REAL,FAKE
181,154249227,Tania Saleem Palijo,TRUTH behind Sialkot Incident of Sri Lankan ??? A Counter Narrative By E...  via … ,"Karachi, Pakistan",0,26932,3215,57057,151,FALSE,6/10/2010 19:23,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
182,1.19E+18,Muhammad Qaisar," ""I saw that he was being attacked on the internet... it was so inhumane,"" .Prieyantha wife #Sialkot ",None,1,6054,5168,108999,1,FALSE,10/21/2019 13:41,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
183,1.42E+18,Dr.Sid,On eid slaughter animals rest of the year slaughter kafirs in the name of Islam Jihad then say Islam is peace Ya ri… ,"Los Angeles, CA",0,88,2381,293,0,FALSE,8/3/2021 14:47,FALSE,#Sialkot,TRUE,FALSE,FAKE,FAKE,FAKE
184,1.24E+18,TheCivilEyes,PM #ImranKhan rewards Pakistan's top bravery medal to #MalikAdnan who tried to save #SriLankan worker's life while… ,None,0,817,0,154,3,FALSE,3/19/2020 12:23,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
185,2570635579,Raashid M, PM : “I want to make it clear today that we will not spare anyone who will use religion to justify violent…,Srilanka,10,46,310,1143,0,FALSE,6/16/2014 9:39,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
186,1.22E+18,Aazad Sindhi,"""I saw that he was being attacked on the internet... it was so inhumane,"" .Prieyantha wife #Sialkot ",None,1,5056,4616,96384,0,FALSE,1/22/2020 14:21,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
187,1.17E+18,Qazi Muneeb Chishti,Prime Minister Imran Khan announces to honour #MalikAdnan with Tamgha-i-Shujaat as an acknowledgement of the moral… ,ٖFaisalabad Punjab Pakistan,3,2063,1295,21891,2,FALSE,9/6/2019 12:50,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,REAL
188,1.46E+18,Mehmed The Conqueror,Extremism has no place in Islam. Every sensible Pakistani should ask #ImranKhan to take strict action against those… ,"Istanbul, Türkiye ",0,0,35,11,0,FALSE,11/23/2021 19:13,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
189,146052401,Amir Raza Sehgal,Great! He deserves it. Same #PriyanthaDiyawadana's family deserves compansation. He left two young boys &amp; a widow.… ,On Earth ,0,223,90,874,11,FALSE,5/20/2010 13:52,FALSE,#Sialkot,TRUE,FALSE,REAL,REAL,REAL
190,1.40E+18,Alishba, Prime Minister  announces to honour #MalikAdnan with Tamgha-i-Shujaat as an acknowledgement of the moral courage h…,None,486,0,5,7,0,FALSE,6/14/2021 19:28,FALSE,#Sialkot,TRUE,TRUE,REAL,REAL,FAKE
